,person,state,district,vote,name,party,session
4740,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,48
4741,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,48
4742,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,48
4743,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,48
4744,400413,NM,,Nay,Sen. Tom Udall [D],Democrat,48
4745,400415,MD,,Nay,Sen. Chris Van Hollen Jr. [D],Democrat,48
4746,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,48
4747,400546,SD,,Yea,Sen. John Thune [R],Republican,48
4748,412194,CT,,Nay,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,48
4749,412200,HI,,Nay,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,48
4750,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,48
4751,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,48
4752,412223,NY,,Nay,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,48
4753,412242,MN,,Nay,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,48
4754,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,48
4755,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,48
4756,412246,PA,,Nay,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,48
4757,412247,RI,,Nay,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,48
4758,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,48
4759,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,48
4760,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,48
4761,412281,NM,,Nay,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,48
4762,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,48
4763,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,48
4764,412322,ID,,Yea,Sen. James Risch [R],Republican,48
4765,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,48
4766,412325,OR,,Nay,Sen. Jeff Merkley [D],Democrat,48
4767,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,48
4768,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,48
4769,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,48
4770,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,48
4771,412428,IN,,Yea,Sen. Todd Young [R],Republican,48
4772,412464,OK,,Yea,Sen. James Lankford [R],Republican,48
4773,412471,SC,,Yea,Sen. Tim Scott [R],Republican,48
4774,412490,CT,,Nay,Sen. Richard Blumenthal [D],Democrat,48
4775,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,48
4776,412492,KY,,Yea,Sen. Rand Paul [R],Republican,48
4777,412494,ND,,Yea,Sen. John Hoeven [R],Republican,48
4778,412495,UT,,Yea,Sen. Mike Lee [R],Republican,48
4779,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,48
4780,412507,HI,,Nay,Sen. Brian Schatz [D],Democrat,48
4781,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,48
4782,412533,IL,,Nay,Sen. Tammy Duckworth [D],Democrat,48
4783,412542,MA,,Nay,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,48
4784,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,48
4785,412549,MT,,Yea,Sen. Steve Daines [R],Republican,48
4786,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,48
4787,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,48
4788,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,48
4789,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,48
4790,412598,NJ,,Nay,Sen. Cory Booker [D],Democrat,48
4791,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,48
4792,412666,GA,,Yea,Sen. David Perdue [R],Republican,48
4793,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,48
4794,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,48
4795,412669,SD,,Yea,Sen. Mike Rounds [R],Republican,48
4796,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,48
4797,412678,CA,,Nay,Sen. Kamala Harris [D],Democrat,48
4798,412679,LA,,Yea,Sen. John Kennedy [R],Republican,48
4799,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,48
4800,412681,NV,,Nay,Sen. Catherine Cortez Masto [D],Democrat,48
4801,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,48
4802,412742,MN,,Nay,"Sen. Tina Smith [D, 2018-2020]",Democrat,48
4803,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,49
4804,300018,WA,,Yea,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,49
4805,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,49
4806,300023,MS,,Yea,"Sen. Thad Cochran [R, 1979-2018]",Republican,49
4807,300025,ME,,Yea,Sen. Susan Collins [R],Republican,49
4808,300027,TX,,Yea,Sen. John Cornyn [R],Republican,49
4809,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,49
4810,300038,IL,,Yea,Sen. Richard Durbin [D],Democrat,49
4811,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,49
4812,300043,CA,,Not Voting,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,49
4813,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,49
4814,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,49
4815,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,49
4816,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,49
4817,300065,VT,,Yea,Sen. Patrick Leahy [D],Democrat,49
4818,300071,AZ,,Not Voting,"Sen. John McCain [R, 1987-2018]",Republican,49
4819,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,49
4820,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,49
4821,300076,WA,,Yea,Sen. Patty Murray [D],Democrat,49
4822,300078,FL,,Yea,"Sen. Bill Nelson [D, 2001-2018]",Democrat,49
4823,300081,RI,,Yea,Sen. John “Jack” Reed [D],Democrat,49
4824,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,49
4825,300087,NY,,Yea,Sen. Charles “Chuck” Schumer [D],Democrat,49
4826,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,49
4827,300093,MI,,Yea,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,49
4828,300100,OR,,Yea,Sen. Ron Wyden [D],Democrat,49
4829,400013,WI,,Yea,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,49
4830,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,49
4831,400040,AR,,Yea,Sen. John Boozman [R],Republican,49
4832,400050,OH,,Yea,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,49
4833,400054,NC,,Yea,Sen. Richard Burr [R],Republican,49
4834,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,49
4835,400064,MD,,Yea,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,49
4836,400134,AZ,,Yea,"Sen. Jeff Flake [R, 2013-2018]",Republican,49
4837,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,49
4838,400253,MA,,Yea,Sen. Edward “Ed” Markey [D],Democrat,49
4839,400272,NJ,,Yea,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,49
4840,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,49
4841,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,49
4842,400357,VT,,Yea,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,49
4843,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,49
4844,400413,NM,,Yea,Sen. Tom Udall [D],Democrat,49
4845,400415,MD,,Yea,Sen. Chris Van Hollen Jr. [D],Democrat,49
4846,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,49
4847,400546,SD,,Yea,Sen. John Thune [R],Republican,49
4848,412194,CT,,Yea,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,49
4849,412200,HI,,Yea,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,49
4850,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,49
4851,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,49
4852,412223,NY,,Yea,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,49
4853,412242,MN,,Yea,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,49
4854,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,49
4855,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,49
4856,412246,PA,,Yea,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,49
4857,412247,RI,,Yea,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,49
4858,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,49
4859,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,49
4860,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,49
4861,412281,NM,,Yea,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,49
4862,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,49
4863,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,49
4864,412322,ID,,Yea,Sen. James Risch [R],Republican,49
4865,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,49
4866,412325,OR,,Yea,Sen. Jeff Merkley [D],Democrat,49
4867,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,49
4868,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,49
4869,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,49
4870,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,49
4871,412428,IN,,Yea,Sen. Todd Young [R],Republican,49
4872,412464,OK,,Yea,Sen. James Lankford [R],Republican,49
4873,412471,SC,,Yea,Sen. Tim Scott [R],Republican,49
4874,412490,CT,,Yea,Sen. Richard Blumenthal [D],Democrat,49
4875,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,49
4876,412492,KY,,Yea,Sen. Rand Paul [R],Republican,49
4877,412494,ND,,Yea,Sen. John Hoeven [R],Republican,49
4878,412495,UT,,Yea,Sen. Mike Lee [R],Republican,49
4879,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,49
4880,412507,HI,,Yea,Sen. Brian Schatz [D],Democrat,49
4881,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,49
4882,412533,IL,,Yea,Sen. Tammy Duckworth [D],Democrat,49
4883,412542,MA,,Yea,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,49
4884,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,49
4885,412549,MT,,Yea,Sen. Steve Daines [R],Republican,49
4886,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,49
4887,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,49
4888,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,49
4889,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,49
4890,412598,NJ,,Yea,Sen. Cory Booker [D],Democrat,49
4891,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,49
4892,412666,GA,,Yea,Sen. David Perdue [R],Republican,49
4893,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,49
4894,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,49
4895,412669,SD,,Yea,Sen. Mike Rounds [R],Republican,49
4896,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,49
4897,412678,CA,,Yea,Sen. Kamala Harris [D],Democrat,49
4898,412679,LA,,Yea,Sen. John Kennedy [R],Republican,49
4899,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,49
4900,412681,NV,,Yea,Sen. Catherine Cortez Masto [D],Democrat,49
4901,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,49
4902,412742,MN,,Yea,"Sen. Tina Smith [D, 2018-2020]",Democrat,49
4903,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,50
4904,300018,WA,,Nay,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,50
4905,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,50
4906,300023,MS,,Yea,"Sen. Thad Cochran [R, 1979-2018]",Republican,50
4907,300025,ME,,Yea,Sen. Susan Collins [R],Republican,50
4908,300027,TX,,Yea,Sen. John Cornyn [R],Republican,50
4909,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,50
4910,300038,IL,,Nay,Sen. Richard Durbin [D],Democrat,50
4911,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,50
4912,300043,CA,,Nay,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,50
4913,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,50
4914,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,50
4915,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,50
4916,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,50
4917,300065,VT,,Nay,Sen. Patrick Leahy [D],Democrat,50
4918,300071,AZ,,Not Voting,"Sen. John McCain [R, 1987-2018]",Republican,50
4919,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,50
4920,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,50
4921,300076,WA,,Nay,Sen. Patty Murray [D],Democrat,50
4922,300078,FL,,Yea,"Sen. Bill Nelson [D, 2001-2018]",Democrat,50
4923,300081,RI,,Nay,Sen. John “Jack” Reed [D],Democrat,50
4924,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,50
4925,300087,NY,,Nay,Sen. Charles “Chuck” Schumer [D],Democrat,50
4926,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,50
4927,300093,MI,,Yea,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,50
4928,300100,OR,,Nay,Sen. Ron Wyden [D],Democrat,50
4929,400013,WI,,Nay,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,50
4930,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,50
4931,400040,AR,,Yea,Sen. John Boozman [R],Republican,50
4932,400050,OH,,Nay,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,50
4933,400054,NC,,Yea,Sen. Richard Burr [R],Republican,50
4934,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,50
4935,400064,MD,,Nay,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,50
4936,400134,AZ,,Yea,"Sen. Jeff Flake [R, 2013-2018]",Republican,50
4937,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,50
4938,400253,MA,,Nay,Sen. Edward “Ed” Markey [D],Democrat,50
4939,400272,NJ,,Nay,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,50
4940,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,50
4941,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,50
4942,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,50
4943,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,50
4944,400413,NM,,Nay,Sen. Tom Udall [D],Democrat,50
4945,400415,MD,,Nay,Sen. Chris Van Hollen Jr. [D],Democrat,50
4946,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,50
4947,400546,SD,,Yea,Sen. John Thune [R],Republican,50
4948,412194,CT,,Nay,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,50
4949,412200,HI,,Nay,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,50
4950,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,50
4951,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,50
4952,412223,NY,,Nay,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,50
4953,412242,MN,,Nay,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,50
4954,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,50
4955,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,50
4956,412246,PA,,Nay,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,50
4957,412247,RI,,Nay,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,50
4958,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,50
4959,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,50
4960,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,50
4961,412281,NM,,Not Voting,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,50
4962,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,50
4963,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,50
4964,412322,ID,,Yea,Sen. James Risch [R],Republican,50
4965,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,50
4966,412325,OR,,Nay,Sen. Jeff Merkley [D],Democrat,50
4967,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,50
4968,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,50
4969,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,50
4970,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,50
4971,412428,IN,,Yea,Sen. Todd Young [R],Republican,50
4972,412464,OK,,Yea,Sen. James Lankford [R],Republican,50
4973,412471,SC,,Yea,Sen. Tim Scott [R],Republican,50
4974,412490,CT,,Nay,Sen. Richard Blumenthal [D],Democrat,50
4975,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,50
4976,412492,KY,,Not Voting,Sen. Rand Paul [R],Republican,50
4977,412494,ND,,Yea,Sen. John Hoeven [R],Republican,50
4978,412495,UT,,Yea,Sen. Mike Lee [R],Republican,50
4979,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,50
4980,412507,HI,,Nay,Sen. Brian Schatz [D],Democrat,50
4981,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,50
4982,412533,IL,,Not Voting,Sen. Tammy Duckworth [D],Democrat,50
4983,412542,MA,,Nay,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,50
4984,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,50
4985,412549,MT,,Yea,Sen. Steve Daines [R],Republican,50
4986,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,50
4987,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,50
4988,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,50
4989,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,50
4990,412598,NJ,,Nay,Sen. Cory Booker [D],Democrat,50
4991,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,50
4992,412666,GA,,Yea,Sen. David Perdue [R],Republican,50
4993,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,50
4994,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,50
4995,412669,SD,,Yea,Sen. Mike Rounds [R],Republican,50
4996,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,50
4997,412678,CA,,Nay,Sen. Kamala Harris [D],Democrat,50
4998,412679,LA,,Yea,Sen. John Kennedy [R],Republican,50
4999,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,50
5000,412681,NV,,Nay,Sen. Catherine Cortez Masto [D],Democrat,50
5001,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,50
5002,412742,MN,,Nay,"Sen. Tina Smith [D, 2018-2020]",Democrat,50
5003,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,51
5004,300018,WA,,Nay,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,51
5005,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,51
5006,300023,MS,,Yea,"Sen. Thad Cochran [R, 1979-2018]",Republican,51
5007,300025,ME,,Yea,Sen. Susan Collins [R],Republican,51
5008,300027,TX,,Yea,Sen. John Cornyn [R],Republican,51
5009,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,51
5010,300038,IL,,Nay,Sen. Richard Durbin [D],Democrat,51
5011,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,51
5012,300043,CA,,Nay,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,51
5013,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,51
5014,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,51
5015,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,51
5016,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,51
5017,300065,VT,,Nay,Sen. Patrick Leahy [D],Democrat,51
5018,300071,AZ,,Not Voting,"Sen. John McCain [R, 1987-2018]",Republican,51
5019,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,51
5020,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,51
5021,300076,WA,,Nay,Sen. Patty Murray [D],Democrat,51
5022,300078,FL,,Yea,"Sen. Bill Nelson [D, 2001-2018]",Democrat,51
5023,300081,RI,,Nay,Sen. John “Jack” Reed [D],Democrat,51
5024,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,51
5025,300087,NY,,Nay,Sen. Charles “Chuck” Schumer [D],Democrat,51
5026,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,51
5027,300093,MI,,Yea,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,51
5028,300100,OR,,Nay,Sen. Ron Wyden [D],Democrat,51
5029,400013,WI,,Nay,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,51
5030,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,51
5031,400040,AR,,Yea,Sen. John Boozman [R],Republican,51
5032,400050,OH,,Nay,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,51
5033,400054,NC,,Yea,Sen. Richard Burr [R],Republican,51
5034,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,51
5035,400064,MD,,Nay,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,51
5036,400134,AZ,,Yea,"Sen. Jeff Flake [R, 2013-2018]",Republican,51
5037,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,51
5038,400253,MA,,Nay,Sen. Edward “Ed” Markey [D],Democrat,51
5039,400272,NJ,,Nay,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,51
5040,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,51
5041,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,51
5042,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,51
5043,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,51
5044,400413,NM,,Nay,Sen. Tom Udall [D],Democrat,51
5045,400415,MD,,Nay,Sen. Chris Van Hollen Jr. [D],Democrat,51
5046,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,51
5047,400546,SD,,Yea,Sen. John Thune [R],Republican,51
5048,412194,CT,,Nay,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,51
5049,412200,HI,,Nay,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,51
5050,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,51
5051,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,51
5052,412223,NY,,Nay,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,51
5053,412242,MN,,Nay,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,51
5054,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,51
5055,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,51
5056,412246,PA,,Nay,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,51
5057,412247,RI,,Nay,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,51
5058,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,51
5059,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,51
5060,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,51
5061,412281,NM,,Not Voting,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,51
5062,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,51
5063,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,51
5064,412322,ID,,Yea,Sen. James Risch [R],Republican,51
5065,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,51
5066,412325,OR,,Nay,Sen. Jeff Merkley [D],Democrat,51
5067,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,51
5068,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,51
5069,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,51
5070,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,51
5071,412428,IN,,Yea,Sen. Todd Young [R],Republican,51
5072,412464,OK,,Yea,Sen. James Lankford [R],Republican,51
5073,412471,SC,,Yea,Sen. Tim Scott [R],Republican,51
5074,412490,CT,,Nay,Sen. Richard Blumenthal [D],Democrat,51
5075,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,51
5076,412492,KY,,Yea,Sen. Rand Paul [R],Republican,51
5077,412494,ND,,Yea,Sen. John Hoeven [R],Republican,51
5078,412495,UT,,Yea,Sen. Mike Lee [R],Republican,51
5079,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,51
5080,412507,HI,,Nay,Sen. Brian Schatz [D],Democrat,51
5081,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,51
5082,412533,IL,,Nay,Sen. Tammy Duckworth [D],Democrat,51
5083,412542,MA,,Nay,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,51
5084,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,51
5085,412549,MT,,Yea,Sen. Steve Daines [R],Republican,51
5086,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,51
5087,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,51
5088,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,51
5089,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,51
5090,412598,NJ,,Nay,Sen. Cory Booker [D],Democrat,51
5091,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,51
5092,412666,GA,,Yea,Sen. David Perdue [R],Republican,51
5093,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,51
5094,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,51
5095,412669,SD,,Yea,Sen. Mike Rounds [R],Republican,51
5096,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,51
5097,412678,CA,,Nay,Sen. Kamala Harris [D],Democrat,51
5098,412679,LA,,Yea,Sen. John Kennedy [R],Republican,51
5099,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,51
5100,412681,NV,,Nay,Sen. Catherine Cortez Masto [D],Democrat,51
